workerid	rt	name	intensifier	color	price	item
64	5095	Michael	moderately	E4287C	80	sweater
64	6183	Mary	somewhat	0404B4	850	laptop
64	5487	John	a bit	DF0101	110	watch
65	5208	Patricia	kind of	DF0101	65	sweater
65	5605	John	a tad	31B404	50	headphones
65	6492	Richard	a tad	DF0101	40	sweater
65	5206	William	moderately	0404B4	100	watch
65	4887	Robert	sort of	0404B4	100	watch
65	6012	Linda	sort of	E4287C	650	laptop
65	5848	Barbara	slightly	31B404	50	headphones
65	6934	William	somewhat	F87217	75	coffee maker
65	7352	Patricia	kind of	31B404	85	headphones
65	8609	Barbara	sort of	DF0101	50	sweater
65	5854	Susan	sort of	31B404	50	headphones
65	4993	Mary	somewhat	DF0101	45	sweater
65	4178	Richard	moderately	DF0101	70	sweater
65	9986	Sally	a tad	DF0101	50	sweater
65	5326	James	a bit	F87217	100	coffee maker
65	3514	Susan	moderately	E4287C	500	laptop
65	4367	Charles	somewhat	F87217	100	coffee maker
65	7014	Michael	a bit	E4287C	500	laptop
65	3767	John	slightly	31B404	40	headphones
65	4413	John	kind of	F87217	80	coffee maker
65	4053	Elizabeth	moderately	F87217	120	coffee maker
65	4562	Maria	sort of	0404B4	100	watch
65	3957	Barbara	a bit	E4287C	600	laptop
65	4783	Jennifer	a bit	F87217	120	coffee maker
65	5001	William	kind of	DF0101	50	sweater
65	16366	Jennifer	a bit	0404B4	120	watch
65	5844	Charles	moderately	E4287C	550	laptop
65	3867	Tim	kind of	31B404	100	headphones
65	7930	Linda	a tad	0404B4	99	watch
65	2753	Tim	a tad	0404B4	99	watch
65	6416	John	slightly	E4287C	500	laptop
65	6159	Maria	somewhat	31B404	100	headphones
65	6391	William	somewhat	E4287C	450	laptop
65	5742	David	slightly	F87217	100	coffee maker
65	4273	Richard	slightly	0404B4	100	watch
66	10204	Barbara	a bit	E4287C	70	coffee maker
66	23279	Richard	moderately	DF0101	500	laptop
66	7596	Charles	a bit	31B404	75	watch
66	7170	Maria	sort of	F87217	50	headphones
66	9507	Linda	a tad	31B404	125	watch
66	8810	Robert	somewhat	E4287C	100	coffee maker
66	10470	Charles	a bit	31B404	150	watch
66	15057	Jennifer	slightly	DF0101	700	laptop
66	12933	Robert	somewhat	31B404	150	watch
66	9311	Maria	kind of	E4287C	125	coffee maker
66	5243	Tim	a tad	F87217	100	headphones
66	8874	David	sort of	E4287C	150	coffee maker
66	6329	Linda	kind of	F87217	125	headphones
66	7966	Sally	moderately	31B404	175	watch
66	8586	John	somewhat	0404B4	65	sweater
66	10385	James	moderately	E4287C	200	coffee maker
66	5265	John	a bit	F87217	150	headphones
66	8017	Linda	kind of	DF0101	850	laptop
66	5493	Charles	kind of	DF0101	850	laptop
66	9455	Richard	somewhat	DF0101	800	laptop
66	6136	David	moderately	0404B4	80	sweater
66	7231	Mary	sort of	0404B4	70	sweater
66	10213	Sally	a tad	0404B4	75	sweater
66	8555	Patricia	somewhat	DF0101	800	laptop
66	7433	James	slightly	0404B4	85	sweater
66	4710	Elizabeth	sort of	31B404	150	watch
66	8179	Barbara	a tad	F87217	100	headphones
66	7687	Susan	a tad	0404B4	80	sweater
66	8611	Elizabeth	moderately	DF0101	850	laptop
66	7618	Barbara	a bit	F87217	150	headphones
66	6134	John	slightly	31B404	150	watch
66	5544	William	slightly	0404B4	85	sweater
66	6623	Patricia	slightly	F87217	125	headphones
66	7114	Jennifer	sort of	E4287C	150	coffee maker
66	4448	Barbara	kind of	E4287C	150	coffee maker
67	13526	David	kind of	F87217	200.00	coffee maker
67	10623	Susan	slightly	DF0101	1000.00	laptop
67	10411	Charles	slightly	0404B4	50.00	headphones
67	13947	David	moderately	E4287C	300.00	watch
67	12187	Richard	somewhat	DF0101	900.00	laptop
67	7003	James	slightly	31B404	50.00	sweater
67	7883	Susan	somewhat	0404B4	50.00	headphones
67	5499	James	a bit	0404B4	75.00	headphones
67	8955	Robert	a tad	DF0101	1200.00	laptop
67	10451	Jennifer	moderately	F87217	100.00	coffee maker
67	5131	Mary	a bit	31B404	75.00	sweater
67	8371	Tim	sort of	F87217	200.00	coffee maker
67	8851	Michael	somewhat	DF0101	1500.00	laptop
67	5956	William	slightly	F87217	75.00	coffee maker
67	4883	John	a tad	31B404	100.00	sweater
67	5812	Linda	a bit	0404B4	100.00	headphones
67	4856	John	sort of	0404B4	75.00	headphones
67	4960	Linda	sort of	31B404	75.00	sweater
67	4995	Robert	kind of	F87217	75.00	coffee maker
67	7364	David	kind of	DF0101	1000.00	laptop
67	7355	Barbara	a bit	E4287C	500.00	watch
67	8643	Elizabeth	somewhat	31B404	75.00	sweater
67	6612	John	sort of	DF0101	1000.00	laptop
67	5300	Jennifer	moderately	E4287C	300.00	watch
67	6820	Michael	a tad	E4287C	500.00	watch
67	9180	Maria	a tad	E4287C	500.00	watch
67	8476	Mary	sort of	F87217	75.00	coffee maker
67	11116	Susan	slightly	E4287C	200.00	watch
67	5611	Susan	kind of	31B404	50.00	sweater
67	6859	John	moderately	F87217	75.00	coffee maker
67	8132	Robert	somewhat	0404B4	100.00	headphones
67	8308	Patricia	moderately	E4287C	300.00	watch
67	9796	Charles	kind of	31B404	50.00	sweater
67	8612	William	a tad	DF0101	1200.00	laptop
67	7195	Sally	a bit	0404B4	100.00	headphones
68	10821	John	a bit	F87217	250	watch
68	12619	Linda	a tad	F87217	200	watch
68	8493	Barbara	somewhat	31B404	150	sweater
68	7727	David	sort of	F87217	150	watch
68	10503	David	sort of	E4287C	1100	laptop
68	7215	William	slightly	E4287C	800	laptop
68	8255	John	moderately	31B404	100	sweater
68	9319	Tim	a bit	E4287C	800	laptop
68	6855	David	a tad	DF0101	150	coffee maker
68	9070	Michael	somewhat	E4287C	800	laptop
68	5799	Sally	kind of	DF0101	100	coffee maker
68	6727	Susan	sort of	31B404	100	sweater
68	6950	Linda	slightly	31B404	75	sweater
68	6967	Susan	a bit	0404B4	200	headphones
68	9758	Tim	kind of	E4287C	1000	laptop
68	6358	William	slightly	0404B4	100	headphones
68	7534	Elizabeth	slightly	31B404	75	sweater
68	6591	Jennifer	moderately	F87217	200	watch
68	5311	Richard	a bit	31B404	100	sweater
68	6399	Richard	somewhat	0404B4	200	headphones
68	8935	Elizabeth	moderately	DF0101	125	coffee maker
68	8535	Michael	a tad	DF0101	200	coffee maker
68	13679	James	a tad	DF0101	150	coffee maker
68	8310	Barbara	a tad	F87217	200	watch
68	8286	William	kind of	DF0101	150	coffee maker
68	4183	James	sort of	F87217	200	watch
68	10247	Linda	moderately	31B404	100	sweater
68	5631	Michael	kind of	E4287C	1100	laptop
68	5686	David	kind of	F87217	250	watch
68	5950	Maria	a bit	E4287C	1000	laptop
68	10902	Mary	moderately	0404B4	100	headphones
68	6407	Mary	somewhat	0404B4	150	headphones
68	7511	Michael	somewhat	0404B4	150	headphones
68	5390	Barbara	sort of	0404B4	100	headphones
68	6022	Robert	slightly	DF0101	100	coffee maker
69	6096	Michael	a tad	31B404	50	sweater
69	7063	Elizabeth	somewhat	0404B4	60	coffee maker
69	4270	Tim	sort of	F87217	600	laptop
69	4210	Tim	somewhat	0404B4	50	coffee maker
69	5592	James	moderately	E4287C	35	headphones
69	4869	James	kind of	F87217	600	laptop
69	4406	William	sort of	E4287C	25	headphones
69	3775	Richard	slightly	0404B4	40	coffee maker
69	3882	Susan	a bit	31B404	50	sweater
69	2963	Richard	somewhat	0404B4	60	coffee maker
69	2962	Patricia	slightly	0404B4	50	coffee maker
69	3754	Robert	a tad	F87217	600	laptop
69	3985	William	sort of	DF0101	100	watch
69	3838	Mary	a bit	E4287C	40	headphones
69	3488	David	a tad	0404B4	50	coffee maker
69	5251	Jennifer	moderately	31B404	65	sweater
69	3443	James	slightly	DF0101	100	watch
69	3308	Michael	moderately	DF0101	150	watch
69	3379	Patricia	somewhat	E4287C	40	headphones
69	3508	Linda	a bit	31B404	75	sweater
69	3658	Barbara	somewhat	DF0101	150	watch
69	3577	Barbara	kind of	E4287C	50	headphones
69	3319	Elizabeth	a tad	31B404	50	sweater
69	5885	Robert	moderately	31B404	60	sweater
69	2872	Robert	a bit	F87217	750	laptop
69	3100	Tim	moderately	E4287C	50	headphones
69	3309	Patricia	sort of	F87217	750	laptop
69	3190	Linda	kind of	E4287C	40	headphones
69	3020	Sally	slightly	F87217	600	laptop
69	3343	Mary	kind of	DF0101	150	watch
69	2934	Jennifer	a tad	F87217	600	laptop
69	3369	Maria	slightly	DF0101	100	watch
69	3388	Susan	sort of	31B404	60	sweater
69	2686	Barbara	kind of	0404B4	50	coffee maker
69	3113	Patricia	a bit	DF0101	125	watch
70	15038	Linda	slightly	31B404	50	headphones
70	6484	Maria	sort of	31B404	40	headphones
70	7259	David	a tad	31B404	45	headphones
70	7224	Patricia	somewhat	E4287C	800	laptop
70	5758	Richard	somewhat	0404B4	60	sweater
70	4169	Jennifer	kind of	F87217	100	watch
70	5312	Sally	a bit	0404B4	50	sweater
70	6015	Robert	sort of	31B404	50	headphones
70	5097	Mary	sort of	DF0101	75	coffee maker
70	4789	Richard	somewhat	DF0101	80	coffee maker
70	8176	Linda	kind of	F87217	90	watch
70	4018	John	moderately	DF0101	120	coffee maker
70	5143	John	slightly	31B404	50	headphones
70	7891	David	slightly	DF0101	80	coffee maker
70	4353	Barbara	slightly	E4287C	700	laptop
70	4153	James	kind of	E4287C	900	laptop
70	4774	William	sort of	F87217	105	watch
70	8872	Michael	somewhat	DF0101	95	coffee maker
70	3984	Richard	kind of	E4287C	900	laptop
70	3915	John	a tad	F87217	75	watch
70	4614	Jennifer	a tad	0404B4	60	sweater
70	8385	Mary	moderately	0404B4	70	sweater
70	6017	John	moderately	31B404	70	headphones
70	4639	Tim	moderately	31B404	70	headphones
70	10541	Elizabeth	moderately	F87217	90	watch
70	4303	Robert	somewhat	0404B4	60	sweater
70	4194	James	a bit	E4287C	800	laptop
70	7909	Tim	slightly	F87217	100	watch
70	12811	Jennifer	a tad	0404B4	65	sweater
70	3777	Susan	kind of	E4287C	900	laptop
70	6761	Barbara	a bit	F87217	60	watch
70	5121	Linda	sort of	DF0101	70	coffee maker
70	5595	Barbara	a bit	DF0101	75	coffee maker
70	10819	Susan	a tad	E4287C	700	laptop
70	4023	Jennifer	a bit	0404B4	55	sweater
71	23138	Patricia	moderately	31B404	200	headphones
71	11863	James	a bit	DF0101	100	sweater
71	5507	Jennifer	moderately	F87217	900	laptop
71	14941	William	moderately	DF0101	120	sweater
71	4907	Michael	a tad	31B404	150	headphones
71	17094	William	a tad	0404B4	100	watch
71	5251	Richard	a tad	DF0101	80	sweater
71	12966	Maria	sort of	F87217	1000	laptop
71	5282	David	somewhat	0404B4	140	watch
71	9013	Linda	a bit	DF0101	95	sweater
71	4587	Elizabeth	somewhat	31B404	130	headphones
71	4674	Robert	sort of	DF0101	105	sweater
71	7242	Jennifer	sort of	E4287C	45	coffee maker
71	7163	Jennifer	a bit	0404B4	150	watch
71	3989	Linda	slightly	0404B4	140	watch
71	3567	Robert	a bit	0404B4	130	watch
71	4077	David	a bit	E4287C	35	coffee maker
71	6314	Mary	kind of	E4287C	50	coffee maker
71	6540	Sally	moderately	0404B4	165	watch
71	4319	Barbara	kind of	0404B4	150	watch
71	6529	Linda	a tad	31B404	200	headphones
71	5449	Susan	sort of	DF0101	130	sweater
71	6453	Robert	somewhat	31B404	160	headphones
71	3542	Sally	kind of	E4287C	50	coffee maker
71	5804	Elizabeth	slightly	F87217	950	laptop
71	3805	Robert	slightly	31B404	130	headphones
71	4511	Richard	somewhat	F87217	1000	laptop
71	5058	Tim	moderately	F87217	1100	laptop
71	10570	Linda	sort of	31B404	160	headphones
71	3041	Charles	somewhat	DF0101	100	sweater
71	3330	Linda	a tad	E4287C	40	coffee maker
71	7195	Patricia	slightly	E4287C	40	coffee maker
71	2724	David	kind of	E4287C	45	coffee maker
71	3760	William	slightly	F87217	1000	laptop
71	4006	Barbara	kind of	F87217	900	laptop
72	5037	Sally	a bit	31B404	150	watch
72	55374	William	a tad	DF0101	85	headphones
72	6203	Barbara	kind of	E4287C	120	sweater
72	5771	Mary	a bit	DF0101	85	headphones
72	4647	Elizabeth	somewhat	0404B4	1500	laptop
72	5072	William	a tad	F87217	125	coffee maker
72	5100	Linda	kind of	0404B4	1500	laptop
72	3639	Richard	slightly	DF0101	45	headphones
72	4141	Charles	somewhat	F87217	135	coffee maker
72	4444	Michael	moderately	DF0101	60	headphones
72	3448	William	slightly	31B404	75	watch
72	3706	Susan	somewhat	E4287C	87	sweater
72	3367	Jennifer	a tad	0404B4	1200	laptop
72	15057	Elizabeth	slightly	E4287C	65	sweater
72	4370	James	kind of	E4287C	98	sweater
72	3727	Sally	sort of	E4287C	80	sweater
72	5925	Elizabeth	a bit	DF0101	80	headphones
72	4276	Richard	sort of	DF0101	85	headphones
72	14620	Charles	sort of	F87217	125	coffee maker
72	4160	Maria	kind of	F87217	135	coffee maker
72	32407	John	moderately	31B404	175	watch
72	8677	Mary	a tad	DF0101	85	headphones
72	4465	Robert	moderately	31B404	200	watch
72	4216	Robert	kind of	31B404	175	watch
72	3502	Linda	a tad	0404B4	150	laptop
72	3495	Jennifer	moderately	F87217	175	coffee maker
72	4068	Tim	moderately	0404B4	1600	laptop
72	5474	James	sort of	31B404	90	watch
72	4147	Robert	somewhat	31B404	125	watch
72	5114	Sally	somewhat	0404B4	1700	laptop
72	3820	Patricia	slightly	F87217	95	coffee maker
72	3566	Barbara	sort of	F87217	85	coffee maker
72	7973	Michael	a bit	E4287C	100	sweater
72	4355	David	slightly	E4287C	90	sweater
72	3946	Patricia	a bit	0404B4	1400	laptop
73	9940	William	a bit	F87217	40.00	sweater
73	8156	Linda	sort of	31B404	1000.00	laptop
73	6534	Elizabeth	kind of	E4287C	250.00	headphones
73	6011	Linda	slightly	DF0101	50.00	coffee maker
73	5492	Linda	a tad	0404B4	150.00	watch
73	4455	Patricia	moderately	31B404	750.00	laptop
73	5949	Barbara	moderately	E4287C	125.00	headphones
73	7175	Linda	slightly	DF0101	50.00	coffee maker
73	6387	James	slightly	DF0101	50.00	coffee maker
73	5612	James	kind of	DF0101	60.00	coffee maker
73	5274	Elizabeth	moderately	F87217	35.00	sweater
73	5820	Michael	somewhat	31B404	800.00	laptop
73	5139	Charles	slightly	0404B4	75.00	watch
73	4660	Charles	somewhat	0404B4	80.00	watch
73	12275	David	a bit	F87217	60.00	sweater
73	4571	Patricia	kind of	F87217	50.00	sweater
73	5315	Patricia	somewhat	E4287C	100.00	headphones
73	4358	Maria	somewhat	F87217	60.00	sweater
73	4546	Susan	kind of	DF0101	60.00	coffee maker
73	5226	Elizabeth	sort of	31B404	850.00	laptop
73	4445	James	sort of	0404B4	150.00	watch
73	4319	John	kind of	F87217	60.00	sweater
73	5187	Robert	a tad	E4287C	125.00	headphones
73	11294	Susan	moderately	31B404	800.00	laptop
73	10856	Robert	slightly	0404B4	150.00	watch
73	4104	Tim	a tad	E4287C	200.00	headphones
73	4394	Barbara	moderately	0404B4	175.00	watch
73	6338	James	a bit	31B404	1000.00	laptop
73	4913	Barbara	sort of	DF0101	50.00	coffee maker
73	4722	Maria	a tad	E4287C	175.00	headphones
73	3877	Sally	a bit	DF0101	60.00	coffee maker
73	4900	Susan	somewhat	F87217	60.00	sweater
73	5342	Michael	sort of	E4287C	200.00	headphones
73	4771	Tim	a bit	31B404	1000.00	laptop
73	4900	James	a tad	0404B4	200.00	watch
74	10343	Patricia	somewhat	E4287C	110.00	watch
74	34046	Richard	a tad	31B404	75.00	sweater
74	7775	John	slightly	F87217	1100.00	laptop
74	7095	Charles	a bit	DF0101	95.00	coffee maker
74	10031	Jennifer	kind of	31B404	90.00	sweater
74	14966	Tim	moderately	0404B4	90.00	headphones
74	8214	Mary	moderately	E4287C	80.00	watch
74	16478	Michael	slightly	DF0101	60.00	coffee maker
74	4959	James	sort of	0404B4	80.00	headphones
74	5503	Susan	somewhat	F87217	800.00	laptop
74	6047	David	somewhat	E4287C	85.00	watch
74	9191	Susan	moderately	F87217	750.00	laptop
74	6599	Barbara	sort of	F87217	900.00	laptop
74	9895	William	sort of	F87217	1200.00	laptop
74	5303	Robert	moderately	E4287C	90.00	watch
74	11503	Linda	a bit	F87217	800.00	laptop
74	6631	Richard	a tad	DF0101	65.00	coffee maker
74	6382	Mary	kind of	0404B4	60.00	headphones
74	5319	Robert	sort of	0404B4	100.00	headphones
74	7318	John	somewhat	DF0101	75.00	coffee maker
74	6848	William	slightly	F87217	900.00	laptop
74	5263	Susan	moderately	31B404	60.00	sweater
74	5870	Linda	a tad	DF0101	60.00	coffee maker
74	6247	John	slightly	31B404	50.00	sweater
74	4503	John	somewhat	E4287C	85.00	watch
74	10535	William	a bit	DF0101	60.00	coffee maker
74	5823	Patricia	sort of	0404B4	60.00	headphones
74	5830	William	a bit	E4287C	75.00	watch
74	6454	Barbara	kind of	31B404	75.00	sweater
74	5375	David	slightly	31B404	60.00	sweater
74	5935	Elizabeth	kind of	E4287C	100.00	watch
74	5510	Elizabeth	a tad	0404B4	55.00	headphones
74	6767	Richard	a bit	31B404	50.00	sweater
74	5463	Sally	a tad	0404B4	60.00	headphones
74	5831	Charles	kind of	DF0101	75.00	coffee maker
75	22831	Jennifer	kind of	31B404	300	watch
75	22585	David	a bit	0404B4	150	coffee maker
75	10205	Richard	somewhat	DF0101	300	headphones
75	14336	Maria	kind of	E4287C	600	laptop
75	23274	James	moderately	0404B4	89	coffee maker
75	12572	John	sort of	31B404	150	watch
75	53266	Susan	a tad	0404B4	59	coffee maker
75	18585	Jennifer	a bit	31B404	200	watch
75	20764	Tim	slightly	0404B4	99	coffee maker
75	12057	Linda	kind of	E4287C	500	laptop
75	10748	Maria	moderately	DF0101	200	headphones
75	10127	Susan	a tad	F87217	69	sweater
75	17936	Robert	moderately	DF0101	175	headphones
75	15931	John	slightly	31B404	195	watch
75	12104	Barbara	a tad	0404B4	69	coffee maker
75	21910	Maria	somewhat	DF0101	350	headphones
75	16526	Mary	sort of	E4287C	650	laptop
75	27477	Tim	a tad	0404B4	89	coffee maker
75	22884	David	a bit	E4287C	700	laptop
75	12542	David	slightly	31B404	295	watch
75	8075	James	somewhat	E4287C	700	laptop
75	8145	William	moderately	F87217	100	sweater
75	9521	John	a bit	F87217	150	sweater
75	15537	William	somewhat	DF0101	325	headphones
75	9799	Robert	somewhat	0404B4	99	coffee maker
75	13484	Jennifer	sort of	F87217	89	sweater
75	7724	Patricia	a tad	E4287C	599	laptop
75	9057	Charles	slightly	DF0101	195	headphones
75	10580	James	a bit	E4287C	600	laptop
75	9343	Barbara	kind of	31B404	1000	watch
75	8984	Charles	sort of	DF0101	400	headphones
75	11933	Barbara	moderately	F87217	79	sweater
75	7251	Elizabeth	kind of	F87217	100	sweater
75	10400	Linda	slightly	31B404	300	watch
75	15183	Sally	sort of	F87217	69	sweater
76	10781	William	slightly	31B404	50	headphones
76	12187	John	slightly	31B404	40	headphones
76	9735	Elizabeth	a tad	0404B4	500	laptop
76	4043	Charles	a tad	DF0101	150	sweater
76	4609	Michael	moderately	F87217	400	coffee maker
76	4766	Mary	a bit	31B404	40	headphones
76	10250	Barbara	somewhat	E4287C	750	watch
76	5203	John	sort of	0404B4	600	laptop
76	4891	Jennifer	slightly	E4287C	650	watch
76	3750	William	sort of	DF0101	120	sweater
76	3234	Barbara	moderately	0404B4	550	laptop
76	5110	Linda	moderately	0404B4	600	laptop
76	4625	Sally	moderately	0404B4	400	laptop
76	4125	Susan	a tad	DF0101	200	sweater
76	9071	Maria	a bit	31B404	45	headphones
76	3438	James	a bit	E4287C	400	watch
76	3657	Jennifer	kind of	31B404	53	headphones
76	4218	Mary	somewhat	0404B4	460	laptop
76	3672	Charles	somewhat	DF0101	140	sweater
76	3188	Patricia	somewhat	F87217	250	coffee maker
76	5265	Susan	sort of	E4287C	700	watch
76	5032	Patricia	a bit	31B404	45	headphones
76	3281	Richard	kind of	31B404	55	headphones
76	3922	Richard	sort of	0404B4	850	laptop
76	9734	John	kind of	F87217	200	coffee maker
76	3922	Susan	a tad	F87217	250	coffee maker
76	3609	Michael	a tad	E4287C	450	watch
76	3766	Tim	kind of	F87217	365	coffee maker
76	4339	Elizabeth	kind of	E4287C	778	watch
76	2703	James	slightly	F87217	556	coffee maker
76	2500	Patricia	slightly	DF0101	125	sweater
76	3609	Susan	moderately	DF0101	130	sweater
76	3860	Michael	somewhat	E4287C	122	watch
76	2937	Jennifer	a bit	F87217	253	coffee maker
76	6016	David	sort of	DF0101	123	sweater
77	9099	David	kind of	31B404	800	laptop
77	9603	Patricia	moderately	31B404	650	laptop
77	30016	Jennifer	sort of	F87217	100	watch
77	25389	Elizabeth	somewhat	31B404	700	laptop
77	10927	David	slightly	F87217	125	watch
77	9320	Tim	kind of	E4287C	70	sweater
77	7781	Robert	slightly	E4287C	50	sweater
77	8698	Sally	sort of	0404B4	80	coffee maker
77	7607	Maria	slightly	F87217	150	watch
77	6594	William	a bit	DF0101	60	headphones
77	7583	David	kind of	0404B4	100	coffee maker
77	8525	Tim	a bit	0404B4	100	coffee maker
77	10420	James	somewhat	31B404	700	laptop
77	7643	Mary	a bit	E4287C	60	sweater
77	9017	Susan	moderately	E4287C	55	sweater
77	14481	Richard	somewhat	0404B4	80	coffee maker
77	8986	James	kind of	F87217	100	watch
77	9836	Susan	kind of	0404B4	75	coffee maker
77	8097	David	moderately	DF0101	70	headphones
77	12098	Maria	a tad	31B404	750	laptop
77	7518	Maria	slightly	31B404	700	laptop
77	10963	David	a bit	E4287C	60	sweater
77	5792	Susan	a bit	DF0101	80	headphones
77	6662	Charles	a tad	DF0101	80	headphones
77	7311	Michael	moderately	0404B4	80	coffee maker
77	5329	Tim	a tad	0404B4	80	coffee maker
77	6381	Richard	slightly	31B404	650	laptop
77	18797	Elizabeth	a tad	DF0101	80	headphones
77	11088	Richard	somewhat	F87217	100	watch
77	8825	Mary	a tad	E4287C	60	sweater
77	7392	Barbara	moderately	DF0101	80	headphones
77	6806	Elizabeth	somewhat	E4287C	75	sweater
77	5729	John	sort of	DF0101	100	headphones
77	5596	Sally	sort of	F87217	200	watch
77	9728	James	sort of	F87217	200	watch
78	5222	James	slightly	DF0101	75	headphones
78	4389	Mary	somewhat	DF0101	90	headphones
78	4534	Richard	a bit	0404B4	150	coffee maker
78	3975	Maria	sort of	0404B4	100	coffee maker
78	3975	Charles	a bit	E4287C	1000	laptop
78	2703	Sally	kind of	E4287C	850	laptop
78	4392	Elizabeth	a bit	0404B4	125	coffee maker
78	2816	John	slightly	F87217	50	sweater
78	4248	Tim	a tad	E4287C	1200	laptop
78	3895	Patricia	moderately	31B404	70	watch
78	3031	Robert	moderately	31B404	70	watch
78	3934	David	somewhat	0404B4	110	coffee maker
78	2887	Sally	moderately	0404B4	80	coffee maker
78	3879	Maria	a tad	31B404	150	watch
78	3295	Jennifer	kind of	DF0101	100	headphones
78	4047	Tim	slightly	F87217	75	sweater
78	2928	Michael	somewhat	0404B4	140	coffee maker
78	2695	William	sort of	F87217	45	sweater
78	3551	Elizabeth	somewhat	DF0101	110	headphones
78	2967	David	a tad	31B404	200	watch
78	3582	Elizabeth	a bit	31B404	90	watch
78	3688	James	somewhat	E4287C	800	laptop
78	3559	Barbara	moderately	DF0101	90	headphones
78	2854	Charles	sort of	E4287C	900	laptop
78	3015	Robert	sort of	0404B4	100	coffee maker
78	4271	Jennifer	kind of	31B404	50	watch
78	2175	James	slightly	F87217	50	sweater
78	2847	Maria	kind of	F87217	75	sweater
78	3200	John	a bit	E4287C	1100	laptop
78	5320	Tim	a tad	F87217	80	sweater
78	3072	Charles	moderately	F87217	60	sweater
78	2638	Barbara	a tad	E4287C	1200	laptop
78	3375	Michael	sort of	31B404	80	watch
78	3351	Susan	slightly	DF0101	90	headphones
78	2207	Barbara	kind of	DF0101	90	headphones
79	12232	Mary	somewhat	31B404	40	sweater
79	13079	Barbara	somewhat	31B404	40	sweater
79	12749	Elizabeth	sort of	0404B4	60	coffee maker
79	10013	Linda	somewhat	31B404	30	sweater
79	8031	William	sort of	F87217	50	watch
79	11081	Jennifer	kind of	E4287C	50	headphones
79	9097	Patricia	moderately	F87217	75	watch
79	12980	Linda	kind of	0404B4	80	coffee maker
79	18047	Barbara	somewhat	DF0101	700	laptop
79	8082	John	a tad	DF0101	600	laptop
79	7666	Susan	a bit	F87217	75	watch
79	6478	Michael	a tad	31B404	30	sweater
79	7749	Tim	a tad	0404B4	75	coffee maker
79	8715	John	sort of	DF0101	700	laptop
79	7883	Barbara	a bit	DF0101	800	laptop
79	8299	Patricia	slightly	E4287C	40	headphones
79	9413	Robert	kind of	DF0101	900	laptop
79	7447	James	sort of	E4287C	30	headphones
79	9382	Robert	sort of	0404B4	75	coffee maker
79	8146	William	a tad	0404B4	100	coffee maker
79	13183	Tim	moderately	31B404	50	sweater
79	7533	David	slightly	E4287C	40	headphones
79	11626	Elizabeth	somewhat	E4287C	50	headphones
79	7532	William	kind of	DF0101	900	laptop
79	7168	Charles	a bit	E4287C	40	headphones
79	7596	Richard	moderately	DF0101	700	laptop
79	6798	Sally	kind of	F87217	60	watch
79	6796	Susan	a tad	F87217	75	watch
79	6897	William	moderately	0404B4	100	coffee maker
79	6099	Michael	slightly	F87217	50	watch
79	7433	Charles	a bit	0404B4	75	coffee maker
79	5927	Mary	slightly	31B404	50	sweater
79	5701	John	a bit	F87217	50	watch
79	8183	David	moderately	E4287C	30	headphones
79	5799	Michael	slightly	31B404	40	sweater
